ID Cliente;ID Loja;Nome;PrimeiraCompra;CartaoFidelidade;Aniversario;Genero;AnoAniversario
5164;5;"Brady";2018-08-08 00:00:00,000;"414-449-2034";1995-02-01 00:00:00,000;"Not Specified";1995
5167;5;"Avram";2017-08-18 00:00:00,000;"213-882-9939";1986-01-21 00:00:00,000;"Not Specified";1986
5168;5;"Warren";2018-07-30 00:00:00,000;"104-561-2134";1994-11-05 00:00:00,000;"Not Specified";1994
5174;5;"Jelani";2017-02-09 00:00:00,000;"063-305-8816";1981-03-17 00:00:00,000;"Not Specified";1981
5176;5;"Rogan";2017-05-03 00:00:00,000;"228-356-8288";1983-05-01 00:00:00,000;"Not Specified";1983
5178;5;"Lee";2017-12-15 00:00:00,000;"612-033-0076";1989-02-01 00:00:00,000;"Not Specified";1989
5180;5;"Baker";2018-11-19 00:00:00,000;"337-985-2704";1997-09-10 00:00:00,000;"Not Specified";1997
5191;5;"Kirk";2017-03-14 00:00:00,000;"774-715-7815";1982-01-21 00:00:00,000;"Not Specified";1982
5192;5;"Castor";2017-04-19 00:00:00,000;"990-466-4880";1982-12-19 00:00:00,000;"Not Specified";1982
5194;5;"Andrew";2019-03-25 00:00:00,000;"408-989-1424";2000-11-27 00:00:00,000;"Not Specified";2000
5196;5;"Nelle";2017-04-09 00:00:00,000;"312-047-9832";1982-09-21 00:00:00,000;"Not Specified";1982
5199;5;"Gail";2018-07-27 00:00:00,000;"099-392-7300";1994-10-14 00:00:00,000;"Not Specified";1994
5201;5;"Lamar";2018-12-10 00:00:00,000;"355-552-6016";1998-03-29 00:00:00,000;"Not Specified";1998
5202;5;"Garrison";2017-12-25 00:00:00,000;"443-656-0284";1989-04-30 00:00:00,000;"Not Specified";1989
5205;5;"Keith";2019-02-27 00:00:00,000;"025-654-7691";2000-03-28 00:00:00,000;"Not Specified";2000
5210;5;"Ori";2018-06-05 00:00:00,000;"178-588-4005";1993-06-14 00:00:00,000;"Not Specified";1993
5211;5;"Halla";2018-07-01 00:00:00,000;"059-261-8088";1994-02-12 00:00:00,000;"Not Specified";1994
5215;5;"Yuli";2017-04-12 00:00:00,000;"133-489-4410";1982-10-13 00:00:00,000;"Not Specified";1982
5221;5;"Stephanie";2018-10-19 00:00:00,000;"203-237-9851";1996-11-27 00:00:00,000;"Not Specified";1996
5222;5;"Hayden";2017-08-04 00:00:00,000;"331-772-7148";1985-09-10 00:00:00,000;"Not Specified";1985
5223;5;"Howard";2017-08-09 00:00:00,000;"116-641-7747";1985-10-24 00:00:00,000;"Not Specified";1985
5225;5;"Ima";2018-07-25 00:00:00,000;"932-763-9007";1994-09-22 00:00:00,000;"Not Specified";1994
5226;5;"Kiayada";2018-05-19 00:00:00,000;"737-254-8561";1993-01-10 00:00:00,000;"Not Specified";1993
5230;5;"Teagan";2019-03-30 00:00:00,000;"291-782-4098";2001-01-10 00:00:00,000;"Not Specified";2001
5231;5;"Nyssa";2018-06-17 00:00:00,000;"199-180-8519";1993-10-02 00:00:00,000;"Not Specified";1993
5232;5;"Victoria";2017-11-07 00:00:00,000;"229-516-2155";1988-02-12 00:00:00,000;"Not Specified";1988
5233;5;"Sean";2019-01-15 00:00:00,000;"234-776-8483";1999-02-24 00:00:00,000;"Not Specified";1999
5236;5;"Oren";2018-03-26 00:00:00,000;"205-410-6631";1991-08-20 00:00:00,000;"Not Specified";1991
5238;5;"Sasha";2018-12-25 00:00:00,000;"190-698-3352";1998-08-08 00:00:00,000;"Not Specified";1998
5239;5;"Irene";2018-10-09 00:00:00,000;"954-244-6319";1996-08-30 00:00:00,000;"Not Specified";1996
5240;5;"Uriel";2018-07-20 00:00:00,000;"496-090-0538";1994-08-08 00:00:00,000;"Not Specified";1994
5242;5;"Flynn";2018-09-18 00:00:00,000;"277-844-9937";1996-02-13 00:00:00,000;"Not Specified";1996
5243;5;"Jordan";2017-05-13 00:00:00,000;"686-827-2302";1983-07-28 00:00:00,000;"Not Specified";1983
5247;5;"Delilah";2018-04-14 00:00:00,000;"232-324-8136";1992-02-13 00:00:00,000;"Not Specified";1992
5249;5;"Carla";2017-12-06 00:00:00,000;"108-926-4146";1988-11-04 00:00:00,000;"Not Specified";1988
5256;5;"Galvin";2017-08-28 00:00:00,000;"761-805-7358";1986-04-19 00:00:00,000;"Not Specified";1986
5257;5;"Elijah";2017-02-28 00:00:00,000;"017-645-0645";1981-09-10 00:00:00,000;"Not Specified";1981
5258;5;"Zachery";2017-04-02 00:00:00,000;"564-095-4557";1982-07-17 00:00:00,000;"Not Specified";1982
5265;5;"Dante";2018-02-15 00:00:00,000;"232-327-9610";1990-08-30 00:00:00,000;"Not Specified";1990
5267;5;"Chandler";2018-04-26 00:00:00,000;"517-061-8762";1992-06-02 00:00:00,000;"Not Specified";1992
5269;5;"Raja";2018-03-18 00:00:00,000;"476-330-1786";1991-06-14 00:00:00,000;"Not Specified";1991
5270;5;"Arden";2018-04-28 00:00:00,000;"154-001-9588";1992-06-24 00:00:00,000;"Not Specified";1992
5272;5;"Jerome";2017-07-09 00:00:00,000;"200-223-9574";1985-01-09 00:00:00,000;"Not Specified";1985
5277;5;"Yetta";2018-12-17 00:00:00,000;"544-543-6892";1998-06-03 00:00:00,000;"Not Specified";1998
5279;5;"Marshall";2017-02-04 00:00:00,000;"064-915-7088";1981-01-31 00:00:00,000;"Not Specified";1981
5281;5;"Bevis";2017-12-11 00:00:00,000;"254-425-5537";1988-12-18 00:00:00,000;"Not Specified";1988
5287;5;"Galena";2018-05-07 00:00:00,000;"732-927-7206";1992-09-21 00:00:00,000;"Not Specified";1992
5290;5;"Bree";2017-03-16 00:00:00,000;"254-001-5440";1982-02-12 00:00:00,000;"Not Specified";1982
5295;5;"Macaulay";2017-09-02 00:00:00,000;"529-966-5403";1986-06-03 00:00:00,000;"Not Specified";1986
5300;5;"Amanda";2017-01-16 00:00:00,000;"960-011-9461";1980-08-07 00:00:00,000;"Not Specified";1980
5306;5;"Kylynn";2017-06-27 00:00:00,000;"531-931-9507";1984-09-21 00:00:00,000;"Not Specified";1984
5311;5;"Bradley";2018-04-11 00:00:00,000;"860-325-3375";1992-01-21 00:00:00,000;"Not Specified";1992
5314;5;"Xaviera";2017-11-29 00:00:00,000;"438-601-4225";1988-08-30 00:00:00,000;"Not Specified";1988
5315;5;"Lee";2017-06-13 00:00:00,000;"344-283-6053";1984-05-11 00:00:00,000;"Not Specified";1984
5317;5;"Leslie";2017-01-13 00:00:00,000;"759-809-5785";1980-07-16 00:00:00,000;"Not Specified";1980
5318;5;"Scarlett";2018-01-27 00:00:00,000;"987-998-0467";1990-03-06 00:00:00,000;"Not Specified";1990
5319;5;"Leroy";2018-12-08 00:00:00,000;"873-918-1365";1998-03-06 00:00:00,000;"Not Specified";1998
5320;5;"Hillary";2019-04-01 00:00:00,000;"410-133-3132";2001-02-01 00:00:00,000;"Not Specified";2001
5325;5;"Madeson";2018-07-18 00:00:00,000;"039-136-9553";1994-07-17 00:00:00,000;"Not Specified";1994
5326;5;"Noble";2017-09-28 00:00:00,000;"274-565-2299";1987-02-01 00:00:00,000;"Not Specified";1987
5328;5;"Madeline";2018-02-11 00:00:00,000;"966-489-3284";1990-07-17 00:00:00,000;"Not Specified";1990
5332;5;"Joel";2018-04-21 00:00:00,000;"094-040-0151";1992-04-19 00:00:00,000;"Not Specified";1992
5333;5;"Robert";2018-11-12 00:00:00,000;"857-004-1975";1997-07-06 00:00:00,000;"Not Specified";1997
5335;5;"Lareina";2018-01-04 00:00:00,000;"189-863-9994";1989-07-28 00:00:00,000;"Not Specified";1989
5337;5;"Salvador";2018-07-06 00:00:00,000;"743-523-9186";1994-03-28 00:00:00,000;"Not Specified";1994
5339;5;"Anika";2017-09-18 00:00:00,000;"299-701-2190";1986-11-05 00:00:00,000;"Not Specified";1986
5340;5;"Quinn";2018-05-27 00:00:00,000;"752-271-5902";1993-03-17 00:00:00,000;"Not Specified";1993
5341;5;"Murphy";2018-12-03 00:00:00,000;"780-739-3789";1998-01-21 00:00:00,000;"Not Specified";1998
5346;5;"Dale";2018-09-27 00:00:00,000;"067-632-9413";1996-05-11 00:00:00,000;"Not Specified";1996
5350;5;"Kai";2017-06-17 00:00:00,000;"864-017-8732";1984-06-24 00:00:00,000;"Not Specified";1984
5352;5;"Vielka";2019-01-29 00:00:00,000;"552-562-8677";1999-07-06 00:00:00,000;"Not Specified";1999
5353;5;"Ethan";2017-07-18 00:00:00,000;"890-766-4385";1985-04-08 00:00:00,000;"Not Specified";1985
5356;5;"Curran";2017-10-31 00:00:00,000;"688-730-1224";1987-12-08 00:00:00,000;"Not Specified";1987
5357;5;"Griffith";2017-12-18 00:00:00,000;"236-355-7704";1989-02-23 00:00:00,000;"Not Specified";1989
5359;5;"Slade";2017-11-17 00:00:00,000;"786-552-7269";1988-05-11 00:00:00,000;"Not Specified";1988
5362;5;"Michael";2019-03-06 00:00:00,000;"962-529-6497";2000-06-03 00:00:00,000;"Not Specified";2000
5366;5;"Hilda";2019-01-08 00:00:00,000;"092-120-8580";1998-12-19 00:00:00,000;"Not Specified";1998
5367;5;"Hakeem";2018-12-06 00:00:00,000;"750-405-5100";1998-02-12 00:00:00,000;"Not Specified";1998
5370;5;"Melanie";2017-12-01 00:00:00,000;"122-968-5899";1988-09-21 00:00:00,000;"Not Specified";1988
5371;5;"Cullen";2017-12-20 00:00:00,000;"633-239-1608";1989-03-17 00:00:00,000;"Not Specified";1989
5372;5;"Garrison";2019-02-06 00:00:00,000;"125-660-1353";1999-09-11 00:00:00,000;"Not Specified";1999
5378;5;"Hilary";2018-08-13 00:00:00,000;"579-792-3443";1995-03-18 00:00:00,000;"Not Specified";1995
5382;5;"Fatima";2018-02-06 00:00:00,000;"384-769-1872";1990-06-03 00:00:00,000;"Not Specified";1990
5383;5;"Melyssa";2018-07-11 00:00:00,000;"089-172-5548";1994-05-12 00:00:00,000;"Not Specified";1994
5388;5;"Jerry";2018-08-04 00:00:00,000;"295-133-2848";1994-12-19 00:00:00,000;"Not Specified";1994
5394;5;"Phillip";2018-08-11 00:00:00,000;"154-461-6358";1995-02-24 00:00:00,000;"Not Specified";1995
5397;5;"Moana";2017-09-25 00:00:00,000;"267-101-3618";1987-01-10 00:00:00,000;"Not Specified";1987
5401;5;"Edan";2018-09-06 00:00:00,000;"586-481-2793";1995-10-25 00:00:00,000;"Not Specified";1995
5403;5;"Nerea";2017-01-06 00:00:00,000;"021-478-1160";1980-05-11 00:00:00,000;"Not Specified";1980
5406;5;"Caldwell";2018-12-27 00:00:00,000;"144-282-2407";1998-08-31 00:00:00,000;"Not Specified";1998
5408;5;"Todd";2017-07-16 00:00:00,000;"043-623-5166";1985-03-17 00:00:00,000;"Not Specified";1985
5420;5;"Jackson";2018-02-27 00:00:00,000;"384-333-5379";1990-12-19 00:00:00,000;"Not Specified";1990
5421;5;"Jaime";2018-04-30 00:00:00,000;"364-533-3393";1992-07-17 00:00:00,000;"Not Specified";1992
5430;5;"Gabriel";2018-01-18 00:00:00,000;"277-286-6768";1989-12-08 00:00:00,000;"Not Specified";1989
5431;5;"Emily";2018-03-23 00:00:00,000;"178-935-0829";1991-07-28 00:00:00,000;"Not Specified";1991
5432;5;"Joy";2017-03-28 00:00:00,000;"544-326-9822";1982-06-02 00:00:00,000;"Not Specified";1982
5433;5;"Kasimir";2017-09-16 00:00:00,000;"664-545-7103";1986-10-13 00:00:00,000;"Not Specified";1986
5434;5;"Roanna";2019-01-20 00:00:00,000;"685-266-4060";1999-04-09 00:00:00,000;"Not Specified";1999
5436;5;"Shelby";2017-11-19 00:00:00,000;"718-324-5331";1988-06-02 00:00:00,000;"Not Specified";1988
5437;5;"Zelda";2019-04-06 00:00:00,000;"413-974-4744";2001-03-17 00:00:00,000;"Not Specified";2001
5442;5;"Camilla";2018-08-01 00:00:00,000;"047-455-0246";1994-11-27 00:00:00,000;"Not Specified";1994
5444;5;"Fiona";2017-07-06 00:00:00,000;"249-704-8148";1984-12-18 00:00:00,000;"Not Specified";1984
5445;5;"Bradley";2019-02-01 00:00:00,000;"021-301-9427";1999-07-29 00:00:00,000;"Not Specified";1999
5446;5;"Zachery";2017-03-07 00:00:00,000;"482-585-2474";1981-11-15 00:00:00,000;"Not Specified";1981
5447;5;"Declan";2018-07-04 00:00:00,000;"387-007-2558";1994-03-06 00:00:00,000;"Not Specified";1994
5448;5;"Mason";2018-09-11 00:00:00,000;"635-551-8798";1995-12-08 00:00:00,000;"Not Specified";1995
5454;5;"Mufutau";2019-02-22 00:00:00,000;"061-190-8354";2000-02-13 00:00:00,000;"Not Specified";2000
5456;5;"Chadwick";2017-10-14 00:00:00,000;"315-400-7020";1987-07-06 00:00:00,000;"Not Specified";1987
5464;5;"Alisa";2018-06-12 00:00:00,000;"422-925-9381";1993-08-19 00:00:00,000;"Not Specified";1993
5471;5;"Marah";2017-08-25 00:00:00,000;"130-507-0108";1986-03-28 00:00:00,000;"Not Specified";1986
5472;5;"Gloria";2017-02-11 00:00:00,000;"073-712-2077";1981-04-08 00:00:00,000;"Not Specified";1981
5474;5;"Boris";2018-10-07 00:00:00,000;"838-513-9621";1996-08-08 00:00:00,000;"Not Specified";1996
5475;5;"Colette";2018-05-12 00:00:00,000;"545-233-0144";1992-11-04 00:00:00,000;"Not Specified";1992
5479;5;"Alfreda";2017-02-06 00:00:00,000;"324-567-7492";1981-02-23 00:00:00,000;"Not Specified";1981
5481;5;"Peter";2018-08-18 00:00:00,000;"908-601-8617";1995-05-01 00:00:00,000;"Not Specified";1995
5483;5;"Lucy";2018-01-01 00:00:00,000;"877-410-1368";1989-07-06 00:00:00,000;"Not Specified";1989
5484;5;"Ira";2017-04-16 00:00:00,000;"776-003-9601";1982-11-27 00:00:00,000;"Not Specified";1982
5486;5;"Odette";2019-03-13 00:00:00,000;"088-253-9033";2000-08-08 00:00:00,000;"Not Specified";2000
5487;5;"Desirae";2018-03-21 00:00:00,000;"193-446-2085";1991-07-06 00:00:00,000;"Not Specified";1991
5488;5;"Levi";2018-05-29 00:00:00,000;"890-082-6161";1993-04-08 00:00:00,000;"Not Specified";1993
5503;5;"Aaron";2017-10-24 00:00:00,000;"245-545-1568";1987-10-03 00:00:00,000;"Not Specified";1987
5509;5;"Norman";2018-11-05 00:00:00,000;"000-764-9966";1997-05-01 00:00:00,000;"Not Specified";1997
5513;5;"Clarke";2018-12-29 00:00:00,000;"761-151-0466";1998-09-22 00:00:00,000;"Not Specified";1998
5515;5;"Basil";2017-07-11 00:00:00,000;"804-199-4493";1985-02-01 00:00:00,000;"Not Specified";1985
5516;5;"Jada";2017-06-20 00:00:00,000;"014-970-0336";1984-07-16 00:00:00,000;"Not Specified";1984
5517;5;"Bianca";2018-07-23 00:00:00,000;"194-000-6143";1994-08-30 00:00:00,000;"Not Specified";1994
5519;5;"Orlando";2018-03-16 00:00:00,000;"682-349-9140";1991-05-23 00:00:00,000;"Not Specified";1991
5521;5;"Tanya";2018-09-08 00:00:00,000;"564-708-2685";1995-11-16 00:00:00,000;"Not Specified";1995
5523;5;"Mikayla";2019-01-22 00:00:00,000;"974-727-4054";1999-05-01 00:00:00,000;"Not Specified";1999
5527;5;"Rahim";2017-06-03 00:00:00,000;"641-337-7899";1984-02-12 00:00:00,000;"Not Specified";1984
5528;5;"David";2019-02-20 00:00:00,000;"941-593-9821";2000-01-22 00:00:00,000;"Not Specified";2000
5533;5;"Oscar";2017-12-23 00:00:00,000;"678-403-7742";1989-04-08 00:00:00,000;"Not Specified";1989
5534;5;"Genevieve";2017-05-08 00:00:00,000;"067-886-4090";1983-06-14 00:00:00,000;"Not Specified";1983
5539;5;"Melissa";2017-09-11 00:00:00,000;"520-885-8332";1986-08-30 00:00:00,000;"Not Specified";1986
5542;5;"Samuel";2017-10-12 00:00:00,000;"559-891-0804";1987-06-14 00:00:00,000;"Not Specified";1987
5543;5;"Hop";2017-11-10 00:00:00,000;"396-201-1407";1988-03-06 00:00:00,000;"Not Specified";1988
5546;5;"Karen";2019-01-06 00:00:00,000;"959-900-7597";1998-11-27 00:00:00,000;"Not Specified";1998
5550;5;"Branden";2018-03-14 00:00:00,000;"393-162-1431";1991-05-01 00:00:00,000;"Not Specified";1991
5557;5;"Allegra";2018-06-22 00:00:00,000;"533-475-7635";1993-11-16 00:00:00,000;"Not Specified";1993
5559;5;"Keegan";2017-10-07 00:00:00,000;"283-355-9946";1987-05-01 00:00:00,000;"Not Specified";1987
5560;5;"Nehru";2018-05-10 00:00:00,000;"244-161-4982";1992-10-13 00:00:00,000;"Not Specified";1992
5562;5;"Hyacinth";2018-08-16 00:00:00,000;"013-129-8672";1995-04-09 00:00:00,000;"Not Specified";1995
5563;5;"Armando";2019-01-01 00:00:00,000;"477-300-0590";1998-10-14 00:00:00,000;"Not Specified";1998
5564;5;"Tanner";2018-03-09 00:00:00,000;"305-649-7951";1991-03-18 00:00:00,000;"Not Specified";1991
5565;5;"Uriel";2018-11-28 00:00:00,000;"842-597-8875";1997-12-08 00:00:00,000;"Not Specified";1997
5568;5;"Violet";2017-02-18 00:00:00,000;"457-779-5383";1981-06-13 00:00:00,000;"Not Specified";1981
5570;5;"Carl";2018-04-09 00:00:00,000;"404-854-0156";1991-12-30 00:00:00,000;"Not Specified";1991
5573;5;"Jessica";2018-10-14 00:00:00,000;"101-979-1721";1996-10-13 00:00:00,000;"Not Specified";1996
5577;5;"Melinda";2017-06-22 00:00:00,000;"646-101-3078";1984-08-07 00:00:00,000;"Not Specified";1984
5580;5;"Shellie";2017-06-10 00:00:00,000;"285-510-1099";1984-04-19 00:00:00,000;"Not Specified";1984
5581;5;"Vernon";2017-07-28 00:00:00,000;"452-865-7824";1985-07-06 00:00:00,000;"Not Specified";1985
5585;5;"Anika";2018-08-06 00:00:00,000;"706-150-2025";1995-01-10 00:00:00,000;"Not Specified";1995
5587;5;"Avye";2018-04-16 00:00:00,000;"287-557-9662";1992-03-06 00:00:00,000;"Not Specified";1992
5592;5;"Daniel";2018-09-20 00:00:00,000;"285-500-7434";1996-03-06 00:00:00,000;"Not Specified";1996
5593;5;"Bruno";2018-05-03 00:00:00,000;"097-102-8958";1992-08-08 00:00:00,000;"Not Specified";1992
5595;5;"Steel";2018-02-04 00:00:00,000;"820-328-9245";1990-05-12 00:00:00,000;"Not Specified";1990
5596;5;"Linus";2017-08-30 00:00:00,000;"505-537-1955";1986-05-11 00:00:00,000;"Not Specified";1986
5598;5;"MacKenzie";2017-11-22 00:00:00,000;"708-588-3760";1988-06-24 00:00:00,000;"Not Specified";1988
5602;5;"Briar";2019-03-04 00:00:00,000;"111-315-1515";2000-05-11 00:00:00,000;"Not Specified";2000
5605;5;"Megan";2018-07-16 00:00:00,000;"556-598-7750";1994-06-25 00:00:00,000;"Not Specified";1994
5607;5;"Bradley";2018-11-07 00:00:00,000;"620-335-9408";1997-05-23 00:00:00,000;"Not Specified";1997
5614;5;"Perry";2019-01-10 00:00:00,000;"198-775-6271";1999-01-10 00:00:00,000;"Not Specified";1999
5616;5;"Hadassah";2017-08-02 00:00:00,000;"200-059-2115";1985-08-19 00:00:00,000;"Not Specified";1985
5617;5;"Alec";2017-11-26 00:00:00,000;"720-418-3560";1988-08-08 00:00:00,000;"Not Specified";1988
5620;5;"Felix";2017-01-23 00:00:00,000;"569-004-7459";1980-10-13 00:00:00,000;"Not Specified";1980
5631;5;"Heidi";2018-12-22 00:00:00,000;"163-708-5873";1998-07-17 00:00:00,000;"Not Specified";1998
5632;5;"Kane";2018-09-23 00:00:00,000;"169-061-8017";1996-03-28 00:00:00,000;"Not Specified";1996
5638;5;"Stephen";2018-05-05 00:00:00,000;"114-213-2279";1992-08-30 00:00:00,000;"Not Specified";1992
5640;5;"Victoria";2017-08-11 00:00:00,000;"579-033-8106";1985-11-15 00:00:00,000;"Not Specified";1985
5641;5;"Tad";2019-02-13 00:00:00,000;"356-240-1321";1999-11-16 00:00:00,000;"Not Specified";1999
5645;5;"Xyla";2018-04-18 00:00:00,000;"706-752-1805";1992-03-28 00:00:00,000;"Not Specified";1992
5647;5;"Moana";2017-01-09 00:00:00,000;"565-459-9180";1980-06-02 00:00:00,000;"Not Specified";1980
5650;5;"Alexandra";2017-04-07 00:00:00,000;"606-835-3361";1982-08-30 00:00:00,000;"Not Specified";1982
5654;5;"Jocelyn";2018-01-15 00:00:00,000;"647-140-3892";1989-11-15 00:00:00,000;"Not Specified";1989
5655;5;"Cadman";2018-06-15 00:00:00,000;"493-120-7589";1993-09-10 00:00:00,000;"Not Specified";1993
5660;5;"Elijah";2018-10-28 00:00:00,000;"496-190-8721";1997-02-23 00:00:00,000;"Not Specified";1997
5663;5;"Bo";2018-01-08 00:00:00,000;"049-154-3879";1989-09-10 00:00:00,000;"Not Specified";1989
5667;5;"Maya";2017-04-28 00:00:00,000;"165-876-9775";1983-03-17 00:00:00,000;"Not Specified";1983
5669;5;"Octavius";2018-11-21 00:00:00,000;"154-296-8792";1997-10-02 00:00:00,000;"Not Specified";1997
5670;5;"Isaac";2018-11-02 00:00:00,000;"185-080-7719";1997-04-08 00:00:00,000;"Not Specified";1997
5672;5;"Imogene";2018-09-30 00:00:00,000;"740-659-5583";1996-06-02 00:00:00,000;"Not Specified";1996
5674;5;"Nina";2019-03-23 00:00:00,000;"975-364-5579";2000-11-05 00:00:00,000;"Not Specified";2000
5677;5;"Jelani";2018-02-23 00:00:00,000;"946-578-0335";1990-11-05 00:00:00,000;"Not Specified";1990
5683;5;"Mia";2017-09-06 00:00:00,000;"417-053-9146";1986-07-17 00:00:00,000;"Not Specified";1986
5685;5;"Dolan";2017-08-16 00:00:00,000;"949-967-8535";1985-12-30 00:00:00,000;"Not Specified";1985
5686;5;"Caleb";2017-10-29 00:00:00,000;"331-972-2226";1987-11-16 00:00:00,000;"Not Specified";1987
5693;5;"Perry";2018-09-13 00:00:00,000;"444-476-4569";1995-12-30 00:00:00,000;"Not Specified";1995
5694;5;"Aiko";2017-09-21 00:00:00,000;"628-359-0731";1986-11-27 00:00:00,000;"Not Specified";1986
5696;5;"Mia";2017-12-13 00:00:00,000;"552-336-1347";1989-01-10 00:00:00,000;"Not Specified";1989
5701;5;"Beatrice";2018-08-23 00:00:00,000;"310-797-8728";1995-06-14 00:00:00,000;"Not Specified";1995
5705;5;"Kane";2018-10-26 00:00:00,000;"285-133-6848";1997-02-01 00:00:00,000;"Not Specified";1997
5707;5;"Jason";2018-01-30 00:00:00,000;"878-977-6823";1990-03-28 00:00:00,000;"Not Specified";1990
5708;5;"Megan";2019-03-09 00:00:00,000;"449-499-8189";2000-06-25 00:00:00,000;"Not Specified";2000
5709;5;"Colby";2019-02-15 00:00:00,000;"200-551-8380";1999-12-08 00:00:00,000;"Not Specified";1999
5711;5;"Colby";2017-03-09 00:00:00,000;"512-582-5526";1981-12-07 00:00:00,000;"Not Specified";1981
5714;5;"Wendy";2017-10-03 00:00:00,000;"680-974-3221";1987-03-17 00:00:00,000;"Not Specified";1987
5717;5;"Elaine";2017-04-26 00:00:00,000;"083-341-2658";1983-02-23 00:00:00,000;"Not Specified";1983
5725;5;"Gay";2018-02-18 00:00:00,000;"272-530-9844";1990-09-21 00:00:00,000;"Not Specified";1990
5727;5;"Martin";2018-01-06 00:00:00,000;"584-386-1491";1989-08-19 00:00:00,000;"Not Specified";1989
5729;5;"Ginger";2018-06-19 00:00:00,000;"966-137-8712";1993-10-24 00:00:00,000;"Not Specified";1993
5730;5;"Timon";2017-06-15 00:00:00,000;"027-002-0923";1984-06-02 00:00:00,000;"Not Specified";1984
5731;5;"Fallon";2018-03-30 00:00:00,000;"324-018-6525";1991-10-03 00:00:00,000;"Not Specified";1991
5734;5;"Fiona";2018-01-13 00:00:00,000;"503-570-6325";1989-10-24 00:00:00,000;"Not Specified";1989
5735;5;"Travis";2018-01-23 00:00:00,000;"569-741-5161";1990-01-21 00:00:00,000;"Not Specified";1990
5736;5;"Patrick";2017-01-04 00:00:00,000;"467-260-7574";1980-04-19 00:00:00,000;"Not Specified";1980
5739;5;"Ignatius";2017-07-02 00:00:00,000;"313-953-4919";1984-11-04 00:00:00,000;"Not Specified";1984
5741;5;"Azalia";2019-02-17 00:00:00,000;"679-616-5661";1999-12-31 00:00:00,000;"Not Specified";1999
5746;5;"Sage";2017-07-25 00:00:00,000;"954-699-0316";1985-06-13 00:00:00,000;"Not Specified";1985
5751;5;"Portia";2018-01-25 00:00:00,000;"196-238-4246";1990-02-12 00:00:00,000;"Not Specified";1990
5752;5;"Vielka";2017-08-06 00:00:00,000;"914-729-2720";1985-10-02 00:00:00,000;"Not Specified";1985
5753;5;"Vielka";2017-02-16 00:00:00,000;"282-627-4953";1981-05-22 00:00:00,000;"Not Specified";1981
5754;5;"Hollee";2018-02-01 00:00:00,000;"801-175-7101";1990-04-19 00:00:00,000;"Not Specified";1990
5755;5;"Brandon";2017-06-01 00:00:00,000;"497-445-2247";1984-01-21 00:00:00,000;"Not Specified";1984
5756;5;"Jerry";2018-12-13 00:00:00,000;"064-990-9089";1998-04-20 00:00:00,000;"Not Specified";1998
5758;5;"Tanisha";2017-11-24 00:00:00,000;"782-112-6161";1988-07-16 00:00:00,000;"Not Specified";1988
5759;5;"Dalton";2017-05-01 00:00:00,000;"472-067-3446";1983-04-08 00:00:00,000;"Not Specified";1983
5763;5;"Ruby";2017-02-21 00:00:00,000;"525-493-1337";1981-07-05 00:00:00,000;"Not Specified";1981
5769;5;"Jamal";2019-01-03 00:00:00,000;"799-191-9370";1998-11-05 00:00:00,000;"Not Specified";1998
5773;5;"Lani";2019-02-08 00:00:00,000;"803-530-4822";1999-10-03 00:00:00,000;"Not Specified";1999
5774;5;"Wang";2018-06-10 00:00:00,000;"316-115-4444";1993-07-28 00:00:00,000;"Not Specified";1993
5777;5;"Colton";2018-12-15 00:00:00,000;"683-790-9262";1998-05-12 00:00:00,000;"Not Specified";1998
5779;5;"Rama";2018-05-17 00:00:00,000;"696-452-4467";1992-12-19 00:00:00,000;"Not Specified";1992
5783;5;"Brynne";2017-05-29 00:00:00,000;"333-666-9742";1983-12-30 00:00:00,000;"Not Specified";1983
5785;5;"Carol";2018-01-11 00:00:00,000;"219-745-9748";1989-10-02 00:00:00,000;"Not Specified";1989
5786;5;"Elliott";2019-02-03 00:00:00,000;"802-953-6999";1999-08-20 00:00:00,000;"Not Specified";1999
5787;5;"Dai";2018-03-02 00:00:00,000;"982-410-3886";1991-01-10 00:00:00,000;"Not Specified";1991
5788;5;"Karly";2017-08-14 00:00:00,000;"846-679-1531";1985-12-08 00:00:00,000;"Not Specified";1985
5789;5;"Regan";2019-03-28 00:00:00,000;"959-167-3613";2000-12-19 00:00:00,000;"Not Specified";2000
5793;5;"Ciara";2017-03-24 00:00:00,000;"687-261-1559";1982-04-19 00:00:00,000;"Not Specified";1982
5799;5;"Karly";2018-12-20 00:00:00,000;"485-968-9684";1998-06-25 00:00:00,000;"Not Specified";1998
5800;5;"Willow";2017-03-04 00:00:00,000;"350-925-4356";1981-10-24 00:00:00,000;"Not Specified";1981
5802;5;"Selma";2017-05-27 00:00:00,000;"191-700-8217";1983-12-08 00:00:00,000;"Not Specified";1983
5803;5;"Julie";2018-06-27 00:00:00,000;"223-641-1288";1993-12-30 00:00:00,000;"Not Specified";1993
5805;5;"Lavinia";2017-10-19 00:00:00,000;"897-893-7687";1987-08-19 00:00:00,000;"Not Specified";1987
5811;5;"Nerea";2018-03-11 00:00:00,000;"882-389-4401";1991-04-09 00:00:00,000;"Not Specified";1991
5813;5;"Regina";2017-01-30 00:00:00,000;"853-787-0710";1980-12-18 00:00:00,000;"Not Specified";1980
5814;5;"Naomi";2017-03-26 00:00:00,000;"128-870-9453";1982-05-11 00:00:00,000;"Not Specified";1982
